# t (s),mx (),my (),mz (),B_extx (T),B_exty (T),B_extz (T),mx (),my (),mz (),E_total (J),E_anis (J),E_exch (J),E_demag (J),E_Zeeman (J)
0,732398.84,98932.2,0,-0.043000005,0,0,0.91549855,0.12366525,0,9.58E-17,0,3.78E-18,3.01E-17,6.19E-17
0,731026.84,100108.92,0,-0.044,0,0,0.91378355,0.12513615,0,9.72E-17,0,3.83E-18,3.01E-17,6.32E-17
0,729609.152,101313.976,0,-0.045,0,0,0.91201144,0.12664247,0,9.86E-17,0,3.88E-18,3.02E-17,6.46E-17
0,728142.16,102550.472,0,-0.046,0,0,0.9101776,0.12818809,0,1.00E-16,0,3.93E-18,3.03E-17,6.59E-17
0,726623.6,103818.456,0,-0.046999995,0,0,0.9082795,0.12977305,0,1.01E-16,0,3.98E-18,3.04E-17,6.71E-17
0,725050.56,105121.008,0,-0.048000004,0,0,0.9063132,0.13140126,0,1.03E-16,0,4.03E-18,3.05E-17,6.84E-17
0,723419,106459.64,0,-0.049,0,0,0.90427375,0.13307455,0,1.04E-16,0,4.09E-18,3.06E-17,6.97E-17
0,721724.72,107837.688,0,-0.050000004,0,0,0.9021558,0.13479711,0,1.06E-16,0,4.15E-18,3.07E-17,7.09E-17
0,719963.6,109257.112,0,-0.051,0,0,0.8999545,0.1365714,0,1.07E-16,0,4.21E-18,3.08E-17,7.22E-17
0,718131.064,110720.92,0,-0.051999994,0,0,0.89766383,0.13840115,0,1.09E-16,0,4.27E-18,3.09E-17,7.34E-17
0,716221.44,112232.736,0,-0.053,0,0,0.8952768,0.14029092,0,1.10E-16,0,4.34E-18,3.10E-17,7.46E-17
0,714229.488,113795.296,0,-0.053999998,0,0,0.89278686,0.1422441,0,1.11E-16,0,4.41E-18,3.12E-17,7.58E-17
0,712148.08,115413.24,0,-0.055000003,0,0,0.890185,0.14426655,0,1.13E-16,0,4.48E-18,3.13E-17,7.70E-17
0,709969.36,117091.464,0,-0.055999998,0,0,0.8874618,0.14636432,0,1.14E-16,0,4.56E-18,3.15E-17,7.82E-17
0,707685.92,118834.208,0,-0.057000004,0,0,0.8846075,0.14854276,0,1.16E-16,0,4.63E-18,3.17E-17,7.93E-17
0,705287.552,120647.808,0,-0.058,0,0,0.88160944,0.15080976,0,1.17E-16,0,4.72E-18,3.19E-17,8.04E-17
0,702762.32,122539.648,0,-0.059000008,0,0,0.8784529,0.15317456,0,1.18E-16,0,4.80E-18,3.21E-17,8.15E-17
0,700100.616,124515.248,0,-0.06,0,0,0.8751257,0.15564406,0,1.20E-16,0,4.90E-18,3.23E-17,8.26E-17
0,697285.44,126584.672,0,-0.060999997,0,0,0.8716068,0.15823084,0,1.21E-16,0,4.99E-18,3.25E-17,8.36E-17
0,694299.792,128758.976,0,-0.062000003,0,0,0.86787474,0.16094872,0,1.23E-16,0,5.10E-18,3.28E-17,8.46E-17
0,691124.344,131048.992,0,-0.063,0,0,0.86390543,0.1638112,0,1.24E-16,0,5.21E-18,3.31E-17,8.56E-17
0,687735.176,133469.056,0,-0.064,0,0,0.85966897,0.16683632,0,1.25E-16,0,5.33E-18,3.34E-17,8.65E-17
0,684102.16,136038.184,0,-0.065,0,0,0.85512763,0.17004773,0,1.27E-16,0,5.45E-18,3.37E-17,8.74E-17
0,680191.088,138775.28,0,-0.06599999,0,0,0.85023886,0.1734691,0,1.28E-16,0,5.59E-18,3.41E-17,8.83E-17
0,675956,141708.96,0,-0.067,0,0,0.84494495,0.17713621,0,1.29E-16,0,5.74E-18,3.45E-17,8.90E-17
0,671339.04,144873.736,0,-0.06800001,0,0,0.8391738,0.18109217,0,1.31E-16,0,5.90E-18,3.49E-17,8.98E-17
0,666269.12,148310.208,0,-0.069,0,0,0.8328364,0.18538776,0,1.32E-16,0,6.07E-18,3.54E-17,9.04E-17
0,660644.912,152078.584,0,-0.07,0,0,0.82580614,0.19009821,0,1.33E-16,0,6.27E-18,3.60E-17,9.09E-17
0,654330.92,156256.344,0,-0.071,0,0,0.81791365,0.19532044,0,1.34E-16,0,6.49E-18,3.66E-17,9.13E-17
0,647117.472,160966.312,0,-0.072,0,0,0.80889684,0.20120789,0,1.36E-16,0,6.74E-18,3.74E-17,9.16E-17
0,638683.656,166390.512,0,-0.07300001,0,0,0.79835457,0.20798814,0,1.37E-16,0,7.04E-18,3.83E-17,9.17E-17
0,628460.16,172848.344,0,-0.074,0,0,0.7855752,0.21606043,0,1.38E-16,0,7.40E-18,3.94E-17,9.14E-17
0,615246.88,180995.32,0,-0.074999996,0,0,0.7690586,0.22624415,0,1.39E-16,0,7.86E-18,4.09E-17,9.07E-17
0,594976.72,192948.72,0,-0.076,0,0,0.74372095,0.2411859,0,1.41E-16,0,8.56E-18,4.32E-17,8.89E-17
0,-792723.32,2.36E+01,0,-0.077,0,0,-0.99090415,2.95E-05,0,-8.63E-17,0,1.14E-18,3.25E-17,-1.20E-16
0,-792782.96,2.10E+01,0,-0.078,0,0,-0.9909787,2.62E-05,0,-8.79E-17,0,1.13E-18,3.26E-17,-1.22E-16
0,-792841.816,1.82E+01,0,-0.079,0,0,-0.9910523,2.28E-05,0,-8.95E-17,0,1.12E-18,3.26E-17,-1.23E-16
0,-792900.32,1.41E+01,0,-0.07999999,0,0,-0.9911254,1.76E-05,0,-9.10E-17,0,1.11E-18,3.26E-17,-1.25E-16
0,-792958.24,1.19E+01,0,-0.081,0,0,-0.9911978,1.49E-05,0,-9.26E-17,0,1.11E-18,3.26E-17,-1.26E-16
0,-793015.576,1.03E+01,0,-0.08200001,0,0,-0.99126947,1.29E-05,0,-9.41E-17,0,1.10E-18,3.26E-17,-1.28E-16
0,-793072.48,8.78E+00,0,-0.083,0,0,-0.9913406,1.10E-05,0,-9.57E-17,0,1.09E-18,3.26E-17,-1.29E-16
0,-793128.824,7.35E+00,0,-0.084,0,0,-0.9914111,9.18E-06,0,-9.72E-17,0,1.08E-18,3.27E-17,-1.31E-16
0,-793184.616,6.15E+00,0,-0.08499999,0,0,-0.9914808,7.69E-06,0,-9.88E-17,0,1.07E-18,3.27E-17,-1.33E-16
0,-793240,5.13E+00,0,-0.08600001,0,0,-0.99155,6.41E-06,0,-1.00E-16,0,1.06E-18,3.27E-17,-1.34E-16
0,-793294.8,4.29E+00,0,-0.087000005,0,0,-0.9916185,5.37E-06,0,-1.02E-16,0,1.05E-18,3.27E-17,-1.36E-16
0,-793349.168,3.55E+00,0,-0.088,0,0,-0.99168646,4.44E-06,0,-1.03E-16,0,1.05E-18,3.27E-17,-1.37E-16
0,-793402.96,2.86E+00,0,-0.088999994,0,0,-0.9917537,3.58E-06,0,-1.05E-16,0,1.04E-18,3.27E-17,-1.39E-16
0,-793456.32,2.32E+00,0,-0.09,0,0,-0.99182045,2.91E-06,0,-1.07E-16,0,1.03E-18,3.28E-17,-1.40E-16
0,-793509.2,1.89E+00,0,-0.091000006,0,0,-0.99188656,2.36E-06,0,-1.08E-16,0,1.02E-18,3.28E-17,-1.42E-16
0,-793561.552,1.52E+00,0,-0.092,0,0,-0.99195194,1.91E-06,0,-1.10E-16,0,1.01E-18,3.28E-17,-1.44E-16
0,-793613.48,1.20E+00,0,-0.093,0,0,-0.99201685,1.49E-06,0,-1.11E-16,0,1.01E-18,3.28E-17,-1.45E-16
0,-793664.936,9.22E-01,0,-0.09399999,0,0,-0.99208117,1.15E-06,0,-1.13E-16,0,9.98E-19,3.28E-17,-1.47E-16
0,-793715.84,7.12E-01,0,-0.095,0,0,-0.9921449,8.91E-07,0,-1.14E-16,0,9.90E-19,3.29E-17,-1.48E-16
0,-793766.352,5.35E-01,0,-0.09600001,0,0,-0.99220794,6.69E-07,0,-1.16E-16,0,9.82E-19,3.29E-17,-1.50E-16
0,-793816.376,4.17E-01,0,-0.097,0,0,-0.99227047,5.21E-07,0,-1.18E-16,0,9.75E-19,3.29E-17,-1.51E-16
0,-793865.968,3.22E-01,0,-0.098,0,0,-0.9923326,4.02E-07,0,-1.19E-16,0,9.67E-19,3.29E-17,-1.53E-16
0,-793915.12,2.38E-01,0,-0.09899999,0,0,-0.9923939,2.98E-07,0,-1.21E-16,0,9.59E-19,3.29E-17,-1.55E-16
0,-793963.84,1.78E-01,0,-0.10000001,0,0,-0.9924548,2.22E-07,0,-1.22E-16,0,9.52E-19,3.29E-17,-1.56E-16
0,-794012.08,1.32E-01,0,-0.101,0,0,-0.9925151,1.65E-07,0,-1.24E-16,0,9.44E-19,3.30E-17,-1.58E-16
0,-794059.84,9.87E-02,0,-0.102,0,0,-0.9925748,1.23E-07,0,-1.25E-16,0,9.37E-19,3.30E-17,-1.59E-16
0,-794107.248,7.07E-02,0,-0.10299999,0,0,-0.99263394,8.84E-08,0,-1.27E-16,0,9.30E-19,3.30E-17,-1.61E-16
0,-794154.08,5.05E-02,0,-0.10399999,0,0,-0.99269265,6.31E-08,0,-1.28E-16,0,9.22E-19,3.30E-17,-1.62E-16
0,-794200.608,3.95E-02,0,-0.105000004,0,0,-0.99275076,4.94E-08,0,-1.30E-16,0,9.15E-19,3.30E-17,-1.64E-16
0,-794246.672,3.25E-02,0,-0.106,0,0,-0.99280834,4.06E-08,0,-1.32E-16,0,9.08E-19,3.30E-17,-1.66E-16
0,-794292.32,2.31E-02,0,-0.107,0,0,-0.9928654,2.89E-08,0,-1.33E-16,0,9.01E-19,3.31E-17,-1.67E-16
0,-794337.6,1.76E-02,0,-0.107999995,0,0,-0.9929219,2.21E-08,0,-1.35E-16,0,8.94E-19,3.31E-17,-1.69E-16
0,-794382.4,1.43E-02,0,-0.10899998,0,0,-0.992978,1.79E-08,0,-1.36E-16,0,8.87E-19,3.31E-17,-1.70E-16
0,-794426.776,1.22E-02,0,-0.11000001,0,0,-0.9930334,1.52E-08,0,-1.38E-16,0,8.80E-19,3.31E-17,-1.72E-16
0,-794470.8,8.78E-03,0,-0.111,0,0,-0.9930885,1.10E-08,0,-1.39E-16,0,8.73E-19,3.31E-17,-1.73E-16
0,-794514.32,1.04E-02,0,-0.111999996,0,0,-0.9931429,1.30E-08,0,-1.41E-16,0,8.66E-19,3.31E-17,-1.75E-16
0,-794557.568,1.01E-02,0,-0.11299999,0,0,-0.99319696,1.26E-08,0,-1.43E-16,0,8.60E-19,3.32E-17,-1.77E-16
0,-794600.32,9.50E-03,0,-0.11400001,0,0,-0.9932504,1.19E-08,0,-1.44E-16,0,8.53E-19,3.32E-17,-1.78E-16
0,-794642.688,6.61E-03,0,-0.115,0,0,-0.9933035,8.27E-09,0,-1.46E-16,0,8.46E-19,3.32E-17,-1.80E-16
0,-794684.72,1.03E-02,0,-0.116,0,0,-0.9933559,1.28E-08,0,-1.47E-16,0,8.40E-19,3.32E-17,-1.81E-16
0,-794726.368,6.50E-03,0,-0.11699999,0,0,-0.99340796,8.13E-09,0,-1.49E-16,0,8.33E-19,3.32E-17,-1.83E-16
0,-794767.6,7.72E-03,0,-0.118000016,0,0,-0.99345946,9.65E-09,0,-1.50E-16,0,8.27E-19,3.32E-17,-1.84E-16
0,-794808.48,5.60E-03,0,-0.11900001,0,0,-0.9935106,7.00E-09,0,-1.52E-16,0,8.20E-19,3.32E-17,-1.86E-16
0,-794849.016,7.28E-03,0,-0.12,0,0,-0.9935612,9.10E-09,0,-1.53E-16,0,8.14E-19,3.33E-17,-1.88E-16
0,-794889.072,5.53E-03,0,-0.121,0,0,-0.99361145,6.91E-09,0,-1.55E-16,0,8.08E-19,3.33E-17,-1.89E-16
0,-794928.84,6.18E-03,0,-0.121999994,0,0,-0.99366105,7.73E-09,0,-1.57E-16,0,8.01E-19,3.33E-17,-1.91E-16
0,-794968.16,5.24E-03,0,-0.12300001,0,0,-0.9937102,6.55E-09,0,-1.58E-16,0,7.95E-19,3.33E-17,-1.92E-16
0,-795007.28,5.76E-03,0,-0.124000005,0,0,-0.9937591,7.20E-09,0,-1.60E-16,0,7.89E-19,3.33E-17,-1.94E-16
0,-795045.952,6.02E-03,0,-0.125,0,0,-0.9938074,7.52E-09,0,-1.61E-16,0,7.83E-19,3.33E-17,-1.95E-16
0,-795084.192,5.23E-03,0,-0.126,0,0,-0.99385524,6.54E-09,0,-1.63E-16,0,7.77E-19,3.34E-17,-1.97E-16
0,-795122.192,5.88E-03,0,-0.12699999,0,0,-0.9939028,7.35E-09,0,-1.64E-16,0,7.71E-19,3.34E-17,-1.99E-16
0,-795159.76,5.59E-03,0,-0.128,0,0,-0.99394965,6.98E-09,0,-1.66E-16,0,7.65E-19,3.34E-17,-2.00E-16
0,-795197.008,4.76E-03,0,-0.129,0,0,-0.99399626,5.94E-09,0,-1.68E-16,0,7.59E-19,3.34E-17,-2.02E-16
0,-795233.92,6.90E-03,0,-0.13,0,0,-0.9940424,8.62E-09,0,-1.69E-16,0,7.53E-19,3.34E-17,-2.03E-16
0,-795270.44,6.09E-03,0,-0.131,0,0,-0.99408805,7.61E-09,0,-1.71E-16,0,7.48E-19,3.34E-17,-2.05E-16
0,-795306.68,4.59E-03,0,-0.13199998,0,0,-0.99413335,5.74E-09,0,-1.72E-16,0,7.42E-19,3.35E-17,-2.06E-16
0,-795342.68,5.63E-03,0,-0.133,0,0,-0.99417835,7.04E-09,0,-1.74E-16,0,7.36E-19,3.35E-17,-2.08E-16
0,-795378.24,7.22E-03,0,-0.134,0,0,-0.9942227,9.02E-09,0,-1.75E-16,0,7.30E-19,3.35E-17,-2.10E-16
0,-795413.4,3.70E-03,0,-0.135,0,0,-0.99426675,4.62E-09,0,-1.77E-16,0,7.25E-19,3.35E-17,-2.11E-16
0,-795448.352,5.21E-03,0,-0.13600002,0,0,-0.99431044,6.51E-09,0,-1.78E-16,0,7.19E-19,3.35E-17,-2.13E-16
0,-795482.92,4.26E-03,0,-0.13699998,0,0,-0.99435365,5.33E-09,0,-1.80E-16,0,7.14E-19,3.35E-17,-2.14E-16
0,-795517.256,5.34E-03,0,-0.138,0,0,-0.99439657,6.68E-09,0,-1.82E-16,0,7.08E-19,3.35E-17,-2.16E-16
0,-795551.2,5.62E-03,0,-0.139,0,0,-0.994439,7.03E-09,0,-1.83E-16,0,7.03E-19,3.36E-17,-2.17E-16
0,-795584.8,6.22E-03,0,-0.14,0,0,-0.9944811,7.77E-09,0,-1.85E-16,0,6.98E-19,3.36E-17,-2.19E-16
0,-795618.16,4.62E-03,0,-0.14100002,0,0,-0.9945227,5.78E-09,0,-1.86E-16,0,6.92E-19,3.36E-17,-2.21E-16
0,-795651.248,6.37E-03,0,-0.142,0,0,-0.99456406,7.96E-09,0,-1.88E-16,0,6.87E-19,3.36E-17,-2.22E-16
0,-795683.92,5.19E-03,0,-0.143,0,0,-0.9946049,6.49E-09,0,-1.89E-16,0,6.82E-19,3.36E-17,-2.24E-16
0,-795716.288,4.27E-03,0,-0.144,0,0,-0.9946455,5.34E-09,0,-1.91E-16,0,6.77E-19,3.36E-17,-2.25E-16
0,-795748.424,2.36E-03,0,-0.145,0,0,-0.99468553,2.95E-09,0,-1.93E-16,0,6.72E-19,3.36E-17,-2.27E-16
0,-795780.32,3.47E-03,0,-0.14600001,0,0,-0.9947254,4.34E-09,0,-1.94E-16,0,6.67E-19,3.37E-17,-2.28E-16
0,-795811.8,3.22E-03,0,-0.147,0,0,-0.99476475,4.03E-09,0,-1.96E-16,0,6.62E-19,3.37E-17,-2.30E-16
0,-795843.08,2.37E-03,0,-0.148,0,0,-0.99480385,2.97E-09,0,-1.97E-16,0,6.57E-19,3.37E-17,-2.32E-16
0,-795874.08,3.04E-03,0,-0.149,0,0,-0.9948425,3.81E-09,0,-1.99E-16,0,6.52E-19,3.37E-17,-2.33E-16
0,-795904.688,4.55E-03,0,-0.14999999,0,0,-0.9948809,5.69E-09,0,-2.00E-16,0,6.47E-19,3.37E-17,-2.35E-16
0,-795874.08,4.32E-03,0,-0.149,0,0,-0.9948426,5.41E-09,0,-1.99E-16,0,6.52E-19,3.37E-17,-2.33E-16
0,-795843.176,3.34E-03,0,-0.148,0,0,-0.99480385,4.18E-09,0,-1.97E-16,0,6.57E-19,3.37E-17,-2.32E-16
0,-795811.84,2.69E-03,0,-0.147,0,0,-0.9947648,3.36E-09,0,-1.96E-16,0,6.62E-19,3.37E-17,-2.30E-16
0,-795780.376,2.74E-03,0,-0.14600001,0,0,-0.9947254,3.43E-09,0,-1.94E-16,0,6.67E-19,3.37E-17,-2.28E-16
0,-795748.56,3.50E-03,0,-0.145,0,0,-0.9946857,4.37E-09,0,-1.93E-16,0,6.72E-19,3.36E-17,-2.27E-16
0,-795716.432,6.03E-03,0,-0.144,0,0,-0.9946455,7.54E-09,0,-1.91E-16,0,6.77E-19,3.36E-17,-2.25E-16
0,-795683.96,2.79E-03,0,-0.143,0,0,-0.99460495,3.49E-09,0,-1.89E-16,0,6.82E-19,3.36E-17,-2.24E-16
0,-795651.248,5.68E-03,0,-0.142,0,0,-0.99456406,7.10E-09,0,-1.88E-16,0,6.87E-19,3.36E-17,-2.22E-16
0,-795618.16,4.83E-03,0,-0.14100002,0,0,-0.9945227,6.04E-09,0,-1.86E-16,0,6.92E-19,3.36E-17,-2.21E-16
0,-795584.88,3.94E-03,0,-0.14,0,0,-0.9944811,4.93E-09,0,-1.85E-16,0,6.98E-19,3.36E-17,-2.19E-16
0,-795551.256,4.15E-03,0,-0.139,0,0,-0.9944391,5.19E-09,0,-1.83E-16,0,7.03E-19,3.36E-17,-2.17E-16
0,-795517.36,4.75E-03,0,-0.138,0,0,-0.9943966,5.94E-09,0,-1.82E-16,0,7.08E-19,3.35E-17,-2.16E-16
0,-795482.96,4.35E-03,0,-0.13699998,0,0,-0.9943537,5.44E-09,0,-1.80E-16,0,7.14E-19,3.35E-17,-2.14E-16
0,-795448.4,3.38E-03,0,-0.13600002,0,0,-0.9943105,4.23E-09,0,-1.78E-16,0,7.19E-19,3.35E-17,-2.13E-16
0,-795413.52,3.35E-03,0,-0.135,0,0,-0.9942669,4.19E-09,0,-1.77E-16,0,7.25E-19,3.35E-17,-2.11E-16
0,-795378.24,7.05E-03,0,-0.134,0,0,-0.9942229,8.82E-09,0,-1.75E-16,0,7.30E-19,3.35E-17,-2.10E-16
0,-795342.68,4.52E-03,0,-0.133,0,0,-0.99417835,5.65E-09,0,-1.74E-16,0,7.36E-19,3.35E-17,-2.08E-16
0,-795306.8,3.90E-03,0,-0.13199998,0,0,-0.9941335,4.87E-09,0,-1.72E-16,0,7.42E-19,3.35E-17,-2.06E-16
0,-795270.584,6.12E-03,0,-0.131,0,0,-0.99408823,7.65E-09,0,-1.71E-16,0,7.48E-19,3.34E-17,-2.05E-16
0,-795234,5.08E-03,0,-0.13,0,0,-0.9940425,6.35E-09,0,-1.69E-16,0,7.53E-19,3.34E-17,-2.03E-16
0,-795197.04,6.36E-03,0,-0.129,0,0,-0.9939963,7.95E-09,0,-1.68E-16,0,7.59E-19,3.34E-17,-2.02E-16
0,-795159.864,7.46E-03,0,-0.128,0,0,-0.99394983,9.32E-09,0,-1.66E-16,0,7.65E-19,3.34E-17,-2.00E-16
0,-795122.24,4.80E-03,0,-0.12699999,0,0,-0.9939028,6.00E-09,0,-1.64E-16,0,7.71E-19,3.34E-17,-1.99E-16
0,-795084.288,4.59E-03,0,-0.126,0,0,-0.99385536,5.73E-09,0,-1.63E-16,0,7.77E-19,3.34E-17,-1.97E-16
0,-795046,5.05E-03,0,-0.125,0,0,-0.9938075,6.31E-09,0,-1.61E-16,0,7.83E-19,3.33E-17,-1.95E-16
0,-795007.328,5.83E-03,0,-0.124000005,0,0,-0.99375916,7.28E-09,0,-1.60E-16,0,7.89E-19,3.33E-17,-1.94E-16
0,-794968.32,7.09E-03,0,-0.12300001,0,0,-0.9937104,8.86E-09,0,-1.58E-16,0,7.95E-19,3.33E-17,-1.92E-16
0,-794928.936,5.83E-03,0,-0.121999994,0,0,-0.99366117,7.29E-09,0,-1.57E-16,0,8.01E-19,3.33E-17,-1.91E-16
0,-794889.16,5.01E-03,0,-0.121,0,0,-0.9936116,6.26E-09,0,-1.55E-16,0,8.08E-19,3.33E-17,-1.89E-16
0,-794849.016,5.95E-03,0,-0.12,0,0,-0.9935613,7.44E-09,0,-1.53E-16,0,8.14E-19,3.33E-17,-1.88E-16
0,-794808.528,5.12E-03,0,-0.11900001,0,0,-0.99351066,6.40E-09,0,-1.52E-16,0,8.20E-19,3.32E-17,-1.86E-16
0,-794767.6,6.54E-03,0,-0.118000016,0,0,-0.9934595,8.17E-09,0,-1.50E-16,0,8.27E-19,3.32E-17,-1.84E-16
0,-794726.4,7.01E-03,0,-0.11699999,0,0,-0.993408,8.77E-09,0,-1.49E-16,0,8.33E-19,3.32E-17,-1.83E-16
0,-794684.8,5.55E-03,0,-0.116,0,0,-0.993356,6.94E-09,0,-1.47E-16,0,8.40E-19,3.32E-17,-1.81E-16
0,-794642.8,6.72E-03,0,-0.115,0,0,-0.9933035,8.40E-09,0,-1.46E-16,0,8.46E-19,3.32E-17,-1.80E-16
0,-794600.4,8.82E-03,0,-0.11400001,0,0,-0.9932505,1.10E-08,0,-1.44E-16,0,8.53E-19,3.32E-17,-1.78E-16
0,-794557.68,9.54E-03,0,-0.11299999,0,0,-0.9931971,1.19E-08,0,-1.43E-16,0,8.60E-19,3.32E-17,-1.77E-16
0,-794514.48,8.48E-03,0,-0.111999996,0,0,-0.9931431,1.06E-08,0,-1.41E-16,0,8.66E-19,3.31E-17,-1.75E-16
0,-794470.8,7.86E-03,0,-0.111,0,0,-0.9930886,9.83E-09,0,-1.39E-16,0,8.73E-19,3.31E-17,-1.73E-16
0,-794426.96,1.04E-02,0,-0.11000001,0,0,-0.9930336,1.29E-08,0,-1.38E-16,0,8.80E-19,3.31E-17,-1.72E-16
0,-794382.432,8.43E-03,0,-0.10899998,0,0,-0.99297804,1.05E-08,0,-1.36E-16,0,8.87E-19,3.31E-17,-1.70E-16
0,-794337.6,8.58E-03,0,-0.107999995,0,0,-0.992922,1.07E-08,0,-1.35E-16,0,8.94E-19,3.31E-17,-1.69E-16
0,-794292.4,7.87E-03,0,-0.107,0,0,-0.99286556,9.84E-09,0,-1.33E-16,0,9.01E-19,3.31E-17,-1.67E-16
0,-794246.768,1.02E-02,0,-0.106,0,0,-0.99280846,1.27E-08,0,-1.32E-16,0,9.08E-19,3.30E-17,-1.66E-16
0,-794200.72,9.63E-03,0,-0.105000004,0,0,-0.9927508,1.20E-08,0,-1.30E-16,0,9.15E-19,3.30E-17,-1.64E-16
0,-794154.16,7.43E-03,0,-0.10399999,0,0,-0.9926927,9.28E-09,0,-1.28E-16,0,9.22E-19,3.30E-17,-1.62E-16
0,-794107.28,8.54E-03,0,-0.10299999,0,0,-0.99263406,1.07E-08,0,-1.27E-16,0,9.30E-19,3.30E-17,-1.61E-16
0,-794059.944,1.02E-02,0,-0.102,0,0,-0.99257493,1.28E-08,0,-1.25E-16,0,9.37E-19,3.30E-17,-1.59E-16
0,-794012.12,8.96E-03,0,-0.101,0,0,-0.99251515,1.12E-08,0,-1.24E-16,0,9.44E-19,3.30E-17,-1.58E-16
0,-793963.92,8.54E-03,0,-0.10000001,0,0,-0.9924549,1.07E-08,0,-1.22E-16,0,9.52E-19,3.29E-17,-1.56E-16
0,-793915.224,9.26E-03,0,-0.09899999,0,0,-0.992394,1.16E-08,0,-1.21E-16,0,9.59E-19,3.29E-17,-1.55E-16
0,-793866.112,1.14E-02,0,-0.098,0,0,-0.9923326,1.42E-08,0,-1.19E-16,0,9.67E-19,3.29E-17,-1.53E-16
0,-793816.52,1.03E-02,0,-0.097,0,0,-0.9922706,1.29E-08,0,-1.18E-16,0,9.75E-19,3.29E-17,-1.51E-16
0,-793766.48,1.03E-02,0,-0.09600001,0,0,-0.9922081,1.29E-08,0,-1.16E-16,0,9.82E-19,3.29E-17,-1.50E-16
0,-793715.952,1.16E-02,0,-0.095,0,0,-0.9921449,1.44E-08,0,-1.14E-16,0,9.90E-19,3.29E-17,-1.48E-16
0,-793664.96,1.00E-02,0,-0.09399999,0,0,-0.9920812,1.26E-08,0,-1.13E-16,0,9.98E-19,3.28E-17,-1.47E-16
0,-793613.52,1.30E-02,0,-0.093,0,0,-0.992017,1.62E-08,0,-1.11E-16,0,1.01E-18,3.28E-17,-1.45E-16
0,-793561.76,1.30E-02,0,-0.092,0,0,-0.9919522,1.63E-08,0,-1.10E-16,0,1.01E-18,3.28E-17,-1.44E-16
0,-793509.28,1.25E-02,0,-0.091000006,0,0,-0.9918866,1.56E-08,0,-1.08E-16,0,1.02E-18,3.28E-17,-1.42E-16
0,-793456.4,1.34E-02,0,-0.09,0,0,-0.9918206,1.67E-08,0,-1.07E-16,0,1.03E-18,3.28E-17,-1.40E-16
0,-793403.12,1.43E-02,0,-0.088999994,0,0,-0.9917538,1.78E-08,0,-1.05E-16,0,1.04E-18,3.27E-17,-1.39E-16
0,-793349.2,1.22E-02,0,-0.088,0,0,-0.9916865,1.53E-08,0,-1.03E-16,0,1.05E-18,3.27E-17,-1.37E-16
0,-793294.904,1.58E-02,0,-0.087000005,0,0,-0.99161863,1.97E-08,0,-1.02E-16,0,1.05E-18,3.27E-17,-1.36E-16
0,-793240.08,1.74E-02,0,-0.08600001,0,0,-0.9915501,2.18E-08,0,-1.00E-16,0,1.06E-18,3.27E-17,-1.34E-16
0,-793184.76,1.76E-02,0,-0.08499999,0,0,-0.99148095,2.19E-08,0,-9.88E-17,0,1.07E-18,3.27E-17,-1.33E-16
0,-793128.88,1.34E-02,0,-0.084,0,0,-0.9914111,1.67E-08,0,-9.72E-17,0,1.08E-18,3.27E-17,-1.31E-16
0,-793072.56,1.57E-02,0,-0.083,0,0,-0.9913407,1.96E-08,0,-9.57E-17,0,1.09E-18,3.26E-17,-1.29E-16
0,-793015.68,1.75E-02,0,-0.08200001,0,0,-0.9912696,2.18E-08,0,-9.41E-17,0,1.10E-18,3.26E-17,-1.28E-16
0,-792958.24,1.72E-02,0,-0.081,0,0,-0.9911978,2.15E-08,0,-9.26E-17,0,1.11E-18,3.26E-17,-1.26E-16
0,-792900.368,2.26E-02,0,-0.07999999,0,0,-0.99112546,2.83E-08,0,-9.10E-17,0,1.11E-18,3.26E-17,-1.25E-16
0,-792841.92,2.20E-02,0,-0.079,0,0,-0.9910524,2.75E-08,0,-8.95E-17,0,1.12E-18,3.26E-17,-1.23E-16
0,-792782.96,2.24E-02,0,-0.078,0,0,-0.9909787,2.80E-08,0,-8.79E-17,0,1.13E-18,3.26E-17,-1.22E-16
0,-792723.44,2.41E-02,0,-0.077,0,0,-0.9909043,3.02E-08,0,-8.63E-17,0,1.14E-18,3.25E-17,-1.20E-16
0,-792663.44,2.32E-02,0,-0.076,0,0,-0.99082917,2.90E-08,0,-8.48E-17,0,1.15E-18,3.25E-17,-1.18E-16
0,-792602.8,2.56E-02,0,-0.074999996,0,0,-0.9907534,3.20E-08,0,-8.32E-17,0,1.16E-18,3.25E-17,-1.17E-16
0,-792541.6,2.88E-02,0,-0.074,0,0,-0.990677,3.60E-08,0,-8.17E-17,0,1.17E-18,3.25E-17,-1.15E-16
0,-792479.8,3.05E-02,0,-0.07300001,0,0,-0.99059975,3.81E-08,0,-8.01E-17,0,1.18E-18,3.25E-17,-1.14E-16
0,-792417.576,3.40E-02,0,-0.072,0,0,-0.99052197,4.25E-08,0,-7.85E-17,0,1.19E-18,3.24E-17,-1.12E-16
0,-792354.8,3.93E-02,0,-0.071,0,0,-0.9904434,4.92E-08,0,-7.70E-17,0,1.20E-18,3.24E-17,-1.11E-16
0,-792291.28,4.35E-02,0,-0.07,0,0,-0.9903642,5.44E-08,0,-7.54E-17,0,1.21E-18,3.24E-17,-1.09E-16
0,-792227.36,4.39E-02,0,-0.069,0,0,-0.9902842,5.49E-08,0,-7.39E-17,0,1.22E-18,3.24E-17,-1.07E-16
